user_id,recency,frequency,monetary,total_actions,cluster,cluster_label
29881921,1,49,648.75,333,1,高价值核心用户
32851381,1,21,1036.4,447,1,高价值核心用户
28826774,1,11,749.35,769,1,高价值核心用户
120852545,1,74,3466.06,1666,5,一般用户
122129755,1,0,0.0,640,1,高价值核心用户
65388018,1,27,1276.01,1711,1,高价值核心用户
133007823,2,1,129.69,8,2,一般用户
134959857,1,0,0.0,950,1,高价值核心用户
48908899,1,30,866.68,1203,1,高价值核心用户
122382368,1,0,0.0,250,1,高价值核心用户
124640575,4,24,888.69,109,3,一般用户
125368789,1,65,2449.05,643,5,一般用户
43796808,1,87,4842.14,548,5,一般用户
123969946,7,0,0.0,18,3,一般用户
123995552,2,132,5368.72,1759,0,一般用户
137484826,1,335,8827.17,2056,0,一般用户
74750292,1,79,4659.92,1873,5,一般用户
54404822,1,0,0.0,369,1,高价值核心用户
127312554,2,0,0.0,20,2,一般用户
129076681,1,3,439.39,155,1,高价值核心用户
15482392,2,13,1172.79,446,2,一般用户
126336907,1,0,0.0,376,1,高价值核心用户
5698511,1,87,3445.13,1417,5,一般用户
51948061,1,0,0.0,47,1,高价值核心用户
74266044,2,0,0.0,189,2,一般用户
60419145,1,0,0.0,483,1,高价值核心用户
74656762,4,0,0.0,308,3,一般用户
16332862,1,2,295.9,1961,1,高价值核心用户
127341390,4,2,192.5,43,3,一般用户
130000301,3,0,0.0,165,2,一般用户
60724505,2,0,0.0,248,2,一般用户
133922654,1,1,51.98,570,1,高价值核心用户
74970676,1,12,1131.99,590,1,高价值核心用户
66911931,1,3,57.67,260,1,高价值核心用户
136795659,1,2,432.55,1271,1,高价值核心用户
71210938,2,0,0.0,86,2,一般用户
79492036,1,5,561.39,332,1,高价值核心用户
75100167,1,272,4132.92,1489,0,一般用户
73218701,1,1,116.09,1215,1,高价值核心用户
127142437,1,2,264.67,325,1,高价值核心用户
139458443,6,1,128.57,128,3,一般用户
15735335,1,16,640.54,233,1,高价值核心用户
84469236,3,21,1513.14,567,2,一般用户
58468151,1,7,397.12,137,1,高价值核心用户
138823535,2,1,88.94,851,2,一般用户
71054049,1,0,0.0,206,1,高价值核心用户
1825186,2,1,87.86,255,2,一般用户
71234312,1,38,1064.46,482,1,高价值核心用户
16416706,2,0,0.0,73,2,一般用户
18783765,3,3,366.85,251,2,一般用户
87648643,2,12,788.32,565,2,一般用户
1666891,1,3,58.39,113,1,高价值核心用户
17979588,2,92,2930.14,596,5,一般用户
3380259,1,17,620.69,273,1,高价值核心用户
77119953,1,8,94.28,196,1,高价值核心用户
76940638,3,0,0.0,108,2,一般用户
15237890,1,15,619.19,505,1,高价值核心用户
80057325,1,1,50.33,523,1,高价值核心用户
75326382,6,0,0.0,333,3,一般用户
7761295,2,20,1692.59,1150,2,一般用户
14728652,1,0,0.0,171,1,高价值核心用户
35849648,1,1,80.08,887,1,高价值核心用户
94329829,1,4,329.78,1608,1,高价值核心用户
15627502,1,0,0.0,272,1,高价值核心用户
78202306,4,0,0.0,349,3,一般用户
22278371,1,156,5159.6,961,0,一般用户
19222039,12,3,215.55,32,3,一般用户
20116814,1,109,3819.03,911,5,一般用户
17907443,2,0,0.0,764,2,一般用户
78445846,1,8,980.81,610,1,高价值核心用户
81419674,1,7,686.27,202,1,高价值核心用户
82026505,2,0,0.0,145,2,一般用户
87098913,1,171,9203.58,1043,0,一般用户
39861556,2,15,1232.9,329,2,一般用户
19146119,1,279,7335.39,1861,0,一般用户
79383980,1,0,0.0,172,1,高价值核心用户
46661935,1,77,4227.94,1649,5,一般用户
21868086,1,3,552.42,2834,1,高价值核心用户
77802678,2,5,228.99,260,2,一般用户
83543222,3,1,89.26,216,2,一般用户
2283337,1,50,2273.15,688,5,一般用户
78357080,2,4,519.22,27,2,一般用户
79844578,1,19,661.05,505,1,高价值核心用户
86901628,1,2,363.78,510,1,高价值核心用户
87351790,1,99,3628.56,1196,5,一般用户
92220826,5,2,322.74,65,3,一般用户
97615128,4,1,59.86,167,3,一般用户
81144389,1,9,298.76,40,1,高价值核心用户
28699943,4,0,0.0,46,3,一般用户
86845872,5,1,51.86,36,3,一般用户
87642673,1,4,466.25,1895,1,高价值核心用户
29644155,1,32,2296.72,430,5,一般用户
36103708,1,0,0.0,109,1,高价值核心用户
37019520,1,0,0.0,12,1,高价值核心用户
43109583,1,0,0.0,294,1,高价值核心用户
98922726,2,8,537.92,87,2,一般用户
100632766,1,79,1790.09,1126,5,一般用户
97248042,3,2,186.32,217,2,一般用户
44640814,1,34,1021.13,580,1,高价值核心用户
19853816,1,0,0.0,134,1,高价值核心用户
51233471,1,12,1004.6,204,1,高价值核心用户
33213066,1,1,187.12,592,1,高价值核心用户
52577851,1,10,1079.47,6137,1,高价值核心用户
97595347,1,108,6516.36,1463,0,一般用户
103336492,1,0,0.0,483,1,高价值核心用户
45796530,1,2,342.82,444,1,高价值核心用户
37970818,1,0,0.0,430,1,高价值核心用户
104135842,1,32,1755.08,1466,1,高价值核心用户
10064430,4,56,1470.78,574,3,一般用户
46433093,1,7,744.62,133,1,高价值核心用户
100854241,1,1,116.71,117,1,高价值核心用户
41309171,1,0,0.0,53,1,高价值核心用户
51473167,1,8,714.59,92,1,高价值核心用户
52795855,1,0,0.0,277,1,高价值核心用户
102814676,4,2,59.86,119,3,一般用户
55975460,2,34,2611.39,545,5,一般用户
87948577,10,1,200.57,175,3,一般用户
99781075,1,0,0.0,572,1,高价值核心用户
100896290,6,0,0.0,447,3,一般用户
102825286,1,155,9425.53,1769,0,一般用户
23483451,5,1,165.75,157,3,一般用户
60386008,1,2,52.65,369,1,高价值核心用户
25128484,7,0,0.0,275,3,一般用户
61692878,1,168,7059.58,943,0,一般用户
102417042,3,10,1239.42,876,2,一般用户
9797520,1,1,156.02,209,1,高价值核心用户
107954360,1,24,1881.06,711,1,高价值核心用户
25688135,1,2,168.63,335,1,高价值核心用户
58871895,1,1,98.48,808,1,高价值核心用户
29301311,3,0,0.0,137,2,一般用户
34665001,1,34,1978.05,350,5,一般用户
62826060,1,236,10799.24,1510,0,一般用户
111665868,1,3,207.8,783,1,高价值核心用户
107323711,1,10,724.75,3194,1,高价值核心用户
35254146,1,3,469.24,469,1,高价值核心用户
107859322,1,2,87.34,388,1,高价值核心用户
66232679,1,118,3291.17,1603,5,一般用户
36778947,8,3,39.54,52,3,一般用户
37054928,1,3,184.32,272,1,高价值核心用户
110162881,7,0,0.0,21,3,一般用户
110378808,3,3,415.97,138,2,一般用户
105485068,1,2,98.94,1016,1,高价值核心用户
45074656,23,0,0.0,148,3,一般用户
112684530,8,3,343.37,19,3,一般用户
112956623,3,0,0.0,83,2,一般用户
46728090,1,0,0.0,397,1,高价值核心用户
11545672,1,0,0.0,103,1,高价值核心用户
117269642,1,1,62.09,661,1,高价值核心用户
125493701,2,1,56.3,170,2,一般用户
65810725,1,16,1204.48,177,1,高价值核心用户
130107482,1,1,126.09,1610,1,高价值核心用户
4839533,1,1,114.79,547,1,高价值核心用户
6814789,1,41,2759.17,1682,5,一般用户
118402025,3,0,0.0,75,2,一般用户
125891448,1,55,3037.82,753,5,一般用户
49000569,3,19,1481.68,464,2,一般用户
1067578,1,1,82.92,134,1,高价值核心用户
69117671,1,0,0.0,591,1,高价值核心用户
111595300,1,128,9263.24,1979,0,一般用户
5240052,6,0,0.0,15,3,一般用户
56554346,1,59,2493.26,406,5,一般用户
132617033,1,64,4948.91,884,5,一般用户
129022531,1,1,62.47,107,1,高价值核心用户
109129708,1,2,196.56,805,1,高价值核心用户
132420118,1,47,3775.4,1028,5,一般用户
59746563,1,5,627.44,231,1,高价值核心用户
73232978,6,2,236.66,1288,3,一般用户
62585395,1,1,81.23,402,1,高价值核心用户
73071844,1,35,2608.92,463,5,一般用户
135171817,1,0,0.0,763,1,高价值核心用户
79384326,1,2,90.84,55,1,高价值核心用户
115003339,5,29,1773.36,443,3,一般用户
63348,3,14,1318.51,149,2,一般用户
79557421,1,0,0.0,497,1,高价值核心用户
66865786,1,1,152.97,446,1,高价值核心用户
138690511,1,56,3329.08,425,5,一般用户
122003638,1,37,1878.56,481,5,一般用户
11517935,1,0,0.0,597,1,高价值核心用户
135721617,1,4,363.71,352,1,高价值核心用户
81874936,2,0,0.0,36,2,一般用户
68327951,2,10,914.85,945,2,一般用户
75292590,1,358,11312.37,2566,6,一般用户
83328872,1,0,0.0,251,1,高价值核心用户
2896763,1,0,0.0,197,1,高价值核心用户
127958351,1,77,4141.01,1696,5,一般用户
87298447,1,0,0.0,724,1,高价值核心用户
136668031,1,0,0.0,125,1,高价值核心用户
61664752,1,0,0.0,482,1,高价值核心用户
31433604,4,5,174.42,155,3,一般用户
116763688,1,0,0.0,393,1,高价值核心用户
14157293,1,0,0.0,2407,1,高价值核心用户
42636726,3,0,0.0,97,2,一般用户
45563112,1,15,492.8,1182,1,高价值核心用户
64818293,1,0,0.0,69,1,高价值核心用户
119680525,1,0,0.0,227,1,高价值核心用户
65373436,1,0,0.0,507,1,高价值核心用户
122818954,1,37,1035.93,566,1,高价值核心用户
68961612,1,0,0.0,371,1,高价值核心用户
90065698,1,3,275.83,274,1,高价值核心用户
74947645,1,1,80.88,646,1,高价值核心用户
66699196,3,21,1335.36,459,2,一般用户
123326452,5,42,1283.58,211,3,一般用户
59540963,1,3,592.22,862,1,高价值核心用户
135077497,3,0,0.0,149,2,一般用户
66909500,1,82,2866.98,1816,5,一般用户
13745443,1,27,1709.43,1385,1,高价值核心用户
78074373,1,154,4732.97,1558,0,一般用户
98259829,2,1,10.0,432,2,一般用户
100078685,1,0,0.0,662,1,高价值核心用户
130334651,1,1,10.0,58,1,高价值核心用户
66274733,1,0,0.0,1215,1,高价值核心用户
131930045,1,66,4895.42,2117,5,一般用户
76146995,1,0,0.0,172,1,高价值核心用户
76658341,1,0,0.0,708,1,高价值核心用户
101061002,2,93,4223.79,848,5,一般用户
24219008,1,124,3335.61,2274,5,一般用户
137944523,1,0,0.0,130,1,高价值核心用户
138090536,9,0,0.0,118,3,一般用户
1652366,10,3,126.15,47,3,一般用户
18379814,3,1,217.25,249,2,一般用户
77324134,1,4,480.56,2381,1,高价值核心用户
67028419,1,265,9017.35,3702,0,一般用户
24289312,1,2,333.6,349,1,高价值核心用户
72129303,3,3,247.33,222,2,一般用户
101508404,1,114,3039.03,1699,5,一般用户
74312496,1,54,2968.67,738,5,一般用户
84208789,5,2,132.72,92,3,一般用户
2683726,1,102,2902.47,468,5,一般用户
87836751,5,2,152.71,157,3,一般用户
32695127,1,14,1078.04,934,1,高价值核心用户
134225812,2,85,1806.01,459,5,一般用户
75393724,1,3,100.37,95,1,高价值核心用户
79603335,1,25,1599.23,615,1,高价值核心用户
137132350,1,0,0.0,209,1,高价值核心用户
25368165,1,0,0.0,468,1,高价值核心用户
8319301,2,1,123.69,63,2,一般用户
100128093,2,0,0.0,165,2,一般用户
15960640,5,0,0.0,142,3,一般用户
103254376,1,3,287.37,1046,1,高价值核心用户
103653287,3,0,0.0,75,2,一般用户
104569658,1,265,6225.74,2608,0,一般用户
80519771,1,0,0.0,114,1,高价值核心用户
34553782,2,166,7176.97,3792,0,一般用户
20078969,1,20,1690.11,279,1,高价值核心用户
7799018,1,11,261.8,613,1,高价值核心用户
29388134,1,0,0.0,431,1,高价值核心用户
82061100,1,0,0.0,226,1,高价值核心用户
2302002,1,63,2984.47,523,5,一般用户
83976569,2,0,0.0,366,2,一般用户
106320112,1,60,3452.23,1464,5,一般用户
3495324,1,0,0.0,296,1,高价值核心用户
8784082,1,0,0.0,117,1,高价值核心用户
34104714,2,0,0.0,493,2,一般用户
82056066,1,8,903.59,966,1,高价值核心用户
92174499,1,1,178.04,375,1,高价值核心用户
36513563,1,244,8029.6,1484,0,一般用户
96238328,1,15,787.31,357,1,高价值核心用户
34313030,6,30,2583.86,166,3,一般用户
44247352,2,1,10.0,73,2,一般用户
47592059,2,0,0.0,121,2,一般用户
87861593,4,1,241.66,155,3,一般用户
97358177,1,12,566.0,213,1,高价值核心用户
49841922,1,3,413.36,564,1,高价值核心用户
91552951,1,3,367.57,363,1,高价值核心用户
70237977,8,0,0.0,29,3,一般用户
78794958,1,10,1246.07,517,1,高价值核心用户
96307825,1,32,1279.2,170,1,高价值核心用户
104356019,5,0,0.0,54,3,一般用户
107475844,4,0,0.0,239,3,一般用户
110297710,1,0,0.0,190,1,高价值核心用户
53027238,1,42,2191.92,455,5,一般用户
116232438,1,3,198.99,1752,1,高价值核心用户
114844461,1,0,0.0,305,1,高价值核心用户
39849534,1,0,0.0,564,1,高价值核心用户
115393096,1,2,198.51,357,1,高价值核心用户
99418963,1,0,0.0,656,1,高价值核心用户
104191148,2,17,1503.49,193,2,一般用户
81756097,6,1,176.32,571,3,一般用户
53733006,2,0,0.0,56,2,一般用户
54330314,1,1,39.49,972,1,高价值核心用户
104611414,9,2,311.54,58,3,一般用户
106783624,1,19,1264.46,1327,1,高价值核心用户
119687214,1,72,2604.7,1605,5,一般用户
42527310,3,0,0.0,150,2,一般用户
83437514,1,0,0.0,102,1,高价值核心用户
43348892,4,87,4079.13,394,5,一般用户
86736998,2,6,491.0,74,2,一般用户
90943326,2,0,0.0,100,2,一般用户
3468674,3,0,0.0,43,2,一般用户
4146900,1,0,0.0,2458,1,高价值核心用户
95565960,1,1,88.94,203,1,高价值核心用户
107389711,3,1,13.78,54,2,一般用户
4977592,1,2,99.84,1204,1,高价值核心用户
10770527,1,54,3267.78,627,5,一般用户
58444103,19,0,0.0,215,3,一般用户
97092878,2,194,5290.79,1123,0,一般用户
59915320,4,0,0.0,947,3,一般用户
111073682,1,14,872.56,1146,1,高价值核心用户
12118297,1,0,0.0,173,1,高价值核心用户
112649389,2,0,0.0,267,2,一般用户
5189513,1,1,59.86,845,1,高价值核心用户
122231680,1,3,42.52,557,1,高价值核心用户
124217111,2,1,85.15,158,2,一般用户
113114470,1,145,5756.04,1103,0,一般用户
12522187,2,3,436.65,637,2,一般用户
98583943,1,323,6977.54,1580,0,一般用户
125220499,2,10,813.96,218,2,一般用户
61058989,1,0,0.0,260,1,高价值核心用户
127168253,2,1,10.0,1569,2,一般用户
6504113,1,0,0.0,787,1,高价值核心用户
66819472,1,1,51.86,424,1,高价值核心用户
429994,1,0,0.0,263,1,高价值核心用户
13088520,1,1,80.0,259,1,高价值核心用户
116329106,1,0,0.0,1040,1,高价值核心用户
139986994,2,0,0.0,181,2,一般用户
50834210,1,0,0.0,227,1,高价值核心用户
115368454,1,1,195.6,341,1,高价值核心用户
74572285,2,0,0.0,44,2,一般用户
14444168,1,153,5643.69,1353,0,一般用户
7538685,1,0,0.0,200,1,高价值核心用户
59511789,1,1262,16790.9,10645,6,一般用户
81328294,1,2,291.55,346,1,高价值核心用户
119536261,1,2,126.71,118,1,高价值核心用户
120682885,1,1,192.69,490,1,高价值核心用户
68052246,1,10,843.93,478,1,高价值核心用户
81503200,1,20,1616.03,339,1,高价值核心用户
117674807,1,0,0.0,614,1,高价值核心用户
12940608,1,286,8560.06,2475,0,一般用户
7434912,1,1,275.24,295,1,高价值核心用户
131670570,1,37,2033.41,841,5,一般用户
86563510,1,1,10.0,389,1,高价值核心用户
20356708,8,0,0.0,108,3,一般用户
7959667,4,1,408.22,181,3,一般用户
21044561,4,0,0.0,137,3,一般用户
118155586,1,1,97.8,1081,1,高价值核心用户
2357844,4,64,3623.24,477,3,一般用户
80648292,1,2,290.95,534,1,高价值核心用户
88111941,1,5,504.25,467,1,高价值核心用户
28609850,8,0,0.0,30,3,一般用户
29326716,1,0,0.0,333,1,高价值核心用户
88614983,1,5,358.24,205,1,高价值核心用户
133089485,1,7,646.57,652,1,高价值核心用户
81196267,1,12,914.51,213,1,高价值核心用户
3233000,1,0,0.0,171,1,高价值核心用户
94514932,1,37,2808.65,2322,5,一般用户
90642791,1,61,1507.62,679,5,一般用户
34251089,1,13,802.22,546,1,高价值核心用户
119783832,1,39,2599.88,526,5,一般用户
99027668,1,2,154.12,124,1,高价值核心用户
10219075,1,1,118.2,387,1,高价值核心用户
141700273,4,3,443.87,599,3,一般用户
103195078,1,1,92.64,87,1,高价值核心用户
92628131,10,1,175.06,179,3,一般用户
1211225,3,2,76.08,220,2,一般用户
49007972,1,1,81.94,251,1,高价值核心用户
108551465,4,0,0.0,103,3,一般用户
114368942,5,16,359.84,58,3,一般用户
123588093,1,1,80.23,273,1,高价值核心用户
121539441,1,3,484.24,592,1,高价值核心用户
9328686,1,0,0.0,461,1,高价值核心用户
51926383,3,0,0.0,161,2,一般用户
141717702,1,8,650.58,179,1,高价值核心用户
125482009,1,1,172.91,1473,1,高价值核心用户
61561686,1,0,0.0,267,1,高价值核心用户
15412753,27,0,0.0,106,3,一般用户
17029867,1,0,0.0,308,1,高价值核心用户
131538712,1,1,15.02,2198,1,高价值核心用户
62740391,3,1,141.2,333,2,一般用户
123140704,4,0,0.0,37,3,一般用户
123790825,2,0,0.0,62,2,一般用户
132747248,1,102,3480.23,567,5,一般用户
28639853,2,0,0.0,41,2,一般用户
29641259,1,2,260.03,497,1,高价值核心用户
64484514,25,0,0.0,27,3,一般用户
70776553,1,2,89.45,435,1,高价值核心用户
135187545,1,105,4266.16,1130,5,一般用户
33403236,1,0,0.0,434,1,高价值核心用户
7341876,1,64,3191.39,620,5,一般用户
128519267,1,3,376.29,1113,1,高价值核心用户
97073377,1,1117,13812.31,4431,6,一般用户
36885666,1,0,0.0,59,1,高价值核心用户
4195964,1,6,680.84,903,1,高价值核心用户
76845781,1,3,474.35,879,1,高价值核心用户
97843947,1,7,929.18,887,1,高价值核心用户
102366872,3,0,0.0,305,2,一般用户
104842277,1,0,0.0,760,1,高价值核心用户
136244610,1,5,530.19,163,1,高价值核心用户
138977388,1,6,403.74,2638,1,高价值核心用户
129809988,1,9,222.2,2182,1,高价值核心用户
4561993,1,109,2583.6,912,5,一般用户
82414453,1,2,93.24,933,1,高价值核心用户
10640408,1,2,120.88,600,1,高价值核心用户
131903746,2,0,0.0,409,2,一般用户
107765105,1,0,0.0,186,1,高价值核心用户
138753048,1,38,2056.61,822,5,一般用户
45714300,4,1,94.17,93,3,一般用户
46607628,1,2,206.41,643,1,高价值核心用户
108317810,2,0,0.0,1033,2,一般用户
8359310,1,0,0.0,422,1,高价值核心用户
86723232,1,476,13351.21,5158,6,一般用户
50200830,2,12,771.57,325,2,一般用户
50764909,1,27,1423.53,508,1,高价值核心用户
16916141,1,19,1535.57,617,1,高价值核心用户
109870419,1,0,0.0,37,1,高价值核心用户
10994058,1,2,67.71,118,1,高价值核心用户
117523208,11,26,1091.64,318,3,一般用户
52665292,7,0,0.0,24,3,一般用户
55381200,1,1000,16929.57,3441,6,一般用户
18030487,7,10,1066.4,42,3,一般用户
140305505,1,98,6108.96,516,0,一般用户
130041655,1,91,4233.0,2468,5,一般用户
18527757,8,0,0.0,219,3,一般用户
121255158,1,29,2195.48,1338,5,一般用户
21550476,1,0,0.0,336,1,高价值核心用户
21507233,1,26,1437.31,709,1,高价值核心用户
22627844,1,46,2837.99,500,5,一般用户
95069106,1,0,0.0,212,1,高价值核心用户
100341858,2,0,0.0,322,2,一般用户
25701566,1,1,217.25,561,1,高价值核心用户
23923497,1,13,1114.79,308,1,高价值核心用户
10191206,2,0,0.0,295,2,一般用户
132928999,2,33,2049.16,405,2,一般用户
46344003,1,1,117.13,323,1,高价值核心用户
3384843,5,53,4224.98,419,3,一般用户
102064914,1,42,2360.92,1150,5,一般用户
133378051,1,85,3403.24,682,5,一般用户
48236976,2,18,1716.92,452,2,一般用户
60497165,1,0,0.0,23,1,高价值核心用户
61646487,2,5,76.91,23,2,一般用户
62324857,1,0,0.0,107,1,高价值核心用户
70730514,1,5,325.4,822,1,高价值核心用户
38481691,4,2,94.4,258,3,一般用户
48420009,1,1,217.25,207,1,高价值核心用户
40831109,3,59,2878.67,543,2,一般用户
135846989,1,14,1090.64,707,1,高价值核心用户
130831293,2,0,0.0,131,2,一般用户
48776635,1,244,8352.52,2253,0,一般用户
8695857,1,74,2346.06,1130,5,一般用户
137435556,2,1,124.12,115,2,一般用户
139019375,1,2,190.85,493,1,高价值核心用户
104996018,1,0,0.0,49,1,高价值核心用户
10678033,1,11,544.74,649,1,高价值核心用户
40974590,1,33,1810.06,261,1,高价值核心用户
77067135,1,0,0.0,25,1,高价值核心用户
137110644,1,70,3851.88,665,5,一般用户
77432011,1,0,0.0,609,1,高价值核心用户
567790,2,0,0.0,36,2,一般用户
66717513,1,27,781.34,445,1,高价值核心用户
4710740,3,1,119.36,175,2,一般用户
4839432,1,55,2272.46,662,5,一般用户
142337230,1,0,0.0,283,1,高价值核心用户
7646195,3,1,10.0,207,2,一般用户
141976720,1,22,1748.83,1951,1,高价值核心用户
16096940,1,3,204.75,906,1,高价值核心用户
107815602,2,0,0.0,95,2,一般用户
113957268,11,35,724.0,313,3,一般用户
80548885,1,1,15.02,248,1,高价值核心用户
89918724,1,17,78.63,409,1,高价值核心用户
78477282,1,131,4289.03,3950,5,一般用户
814199,1,21,949.44,1332,1,高价值核心用户
52512070,1,0,0.0,102,1,高价值核心用户
114861591,4,0,0.0,19,3,一般用户
118077093,3,119,4244.17,637,5,一般用户
53281938,6,9,835.78,82,3,一般用户
54666554,1,50,3234.06,1266,5,一般用户
94883791,1,5,180.02,94,1,高价值核心用户
92317179,7,0,0.0,101,3,一般用户
100267644,1,0,0.0,609,1,高价值核心用户
21202467,1,15,635.93,495,1,高价值核心用户
128120137,1,40,2330.65,945,5,一般用户
23359188,5,0,0.0,120,3,一般用户
10849427,1,5,464.64,113,1,高价值核心用户
24063164,2,1,10.0,80,2,一般用户
113960,1,3,362.88,929,1,高价值核心用户
49362840,1,3,528.41,244,1,高价值核心用户
30805076,11,2,127.53,110,3,一般用户
83539694,3,0,0.0,31,2,一般用户
85031011,1,1,15.02,1755,1,高价值核心用户
34769733,1,1,54.86,91,1,高价值核心用户
46830856,6,0,0.0,125,3,一般用户
56278193,1,8,714.43,797,1,高价值核心用户
16344267,1,24,1668.14,502,1,高价值核心用户
49088987,9,1,80.08,166,3,一般用户
132233475,2,0,0.0,306,2,一般用户
57391950,1,4,489.48,1136,1,高价值核心用户
49272447,1,8,472.4,103,1,高价值核心用户
57432185,1,0,0.0,405,1,高价值核心用户
132285491,1,40,2180.94,1150,5,一般用户
121823128,1,114,5337.88,954,5,一般用户
190327,1,1,50.59,361,1,高价值核心用户
57618932,1,15,1072.5,336,1,高价值核心用户
63973702,1,35,1941.53,951,5,一般用户
25386039,5,0,0.0,191,3,一般用户
70116015,1,25,1834.52,772,1,高价值核心用户
61015468,2,5,294.9,228,2,一般用户
25815621,1,4,361.88,280,1,高价值核心用户
61657695,2,0,0.0,103,2,一般用户
128397777,2,29,2224.14,445,2,一般用户
27964788,2,17,626.66,167,2,一般用户
74666201,6,0,0.0,45,3,一般用户
132653708,1,10,887.45,74,1,高价值核心用户
66336544,1,2,128.52,110,1,高价值核心用户
87542208,1,61,2130.34,1520,5,一般用户
7591,1,0,0.0,321,1,高价值核心用户
139268036,3,0,0.0,43,2,一般用户
32353187,1,13,1127.49,1019,1,高价值核心用户
67540780,2,3,292.83,66,2,一般用户
75057559,1,5,384.26,155,1,高价值核心用户
139774311,1,20,1290.64,259,1,高价值核心用户
94943213,1,0,0.0,579,1,高价值核心用户
110205306,1,79,4034.73,884,5,一般用户
83108816,1,0,0.0,290,1,高价值核心用户
128861920,2,15,1221.14,726,2,一般用户
140935086,4,0,0.0,42,3,一般用户
141792132,1,0,0.0,28,1,高价值核心用户
157097,2,0,0.0,793,2,一般用户
78537035,1,1,168.42,483,1,高价值核心用户
83768059,1,3,117.13,78,1,高价值核心用户
85994287,1,3,340.41,1358,1,高价值核心用户
87326986,10,3,265.1,293,3,一般用户
81567660,1,0,0.0,370,1,高价值核心用户
38855741,1,4,440.53,927,1,高价值核心用户
134118557,1,86,4203.61,1007,5,一般用户
18642757,5,0,0.0,84,3,一般用户
87732841,2,7,544.25,274,2,一般用户
20382727,5,1,215.3,30,3,一般用户
110849747,1,88,4441.27,699,5,一般用户
24967803,1,10,564.05,459,1,高价值核心用户
84956161,1,23,1148.84,206,1,高价值核心用户
91496013,1,111,2114.1,4010,5,一般用户
86568201,1,64,3159.61,496,5,一般用户
31435351,4,1,217.25,84,3,一般用户
36508157,1,31,1972.06,1277,5,一般用户
134525138,7,0,0.0,110,3,一般用户
142095821,1,41,2546.35,555,5,一般用户
99221649,8,2,220.97,48,3,一般用户
44140222,1,44,2915.46,969,5,一般用户
100917601,1,0,0.0,270,1,高价值核心用户
93444311,1,0,0.0,217,1,高价值核心用户
120513537,2,0,0.0,153,2,一般用户
90035027,1,31,1889.58,3189,1,高价值核心用户
12210870,1,1,89.01,1535,1,高价值核心用户
9367616,4,37,1497.34,290,3,一般用户
114088,11,0,0.0,19,3,一般用户
114851398,1,0,0.0,342,1,高价值核心用户
16017921,2,0,0.0,243,2,一般用户
94059439,1,0,0.0,24,1,高价值核心用户
96042606,1,87,2667.64,1009,5,一般用户
115260391,1,0,0.0,358,1,高价值核心用户
16243178,5,0,0.0,64,3,一般用户
31076937,1,2,253.98,842,1,高价值核心用户
450683,3,4,215.76,130,2,一般用户
46334333,1,6,326.58,338,1,高价值核心用户
45943442,3,23,1613.01,936,2,一般用户
115702436,7,0,0.0,31,3,一般用户
116772653,1,0,0.0,1304,1,高价值核心用户
4790160,4,0,0.0,156,3,一般用户
49848032,1,0,0.0,999,1,高价值核心用户
31717348,1,3,591.14,697,1,高价值核心用户
124890974,27,0,0.0,25,3,一般用户
129235379,7,0,0.0,63,3,一般用户
49296993,3,0,0.0,316,2,一般用户
129333920,13,13,545.46,43,3,一般用户
136487187,1,31,2251.45,632,5,一般用户
51431196,1,2,104.24,572,1,高价值核心用户
99512654,2,0,0.0,152,2,一般用户
106753864,2,0,0.0,138,2,一般用户
10763896,1,27,2188.7,515,5,一般用户
31937102,1,19,1191.21,693,1,高价值核心用户
12129371,1,1,11.5,496,1,高价值核心用户
138118243,1,38,2157.4,374,5,一般用户
54200331,1,0,0.0,164,1,高价值核心用户
54658244,1,5,473.58,1586,1,高价值核心用户
53791136,4,0,0.0,6,3,一般用户
5424550,1,228,10274.68,2210,0,一般用户
139750127,1,25,813.43,202,1,高价值核心用户
94126018,1,1,84.75,97,1,高价值核心用户
108287275,4,0,0.0,467,3,一般用户
121357428,1,20,1274.46,427,1,高价值核心用户
14869973,1,0,0.0,152,1,高价值核心用户
9710339,1,1,10.0,702,1,高价值核心用户
16606794,1,1,47.06,469,1,高价值核心用户
38306238,1,1,130.06,89,1,高价值核心用户
3878869,1,7,471.62,463,1,高价值核心用户
114147733,1,42,2336.61,672,5,一般用户
122129618,1,8,907.24,523,1,高价值核心用户
91950454,1,1,112.85,1098,1,高价值核心用户
20472131,1,70,2491.01,1338,5,一般用户
39660335,1,19,1868.47,260,1,高价值核心用户
98832840,1,0,0.0,148,1,高价值核心用户
108903107,1,0,0.0,403,1,高价值核心用户
41268198,2,64,3031.43,1450,5,一般用户
114465851,1,1,75.26,42,1,高价值核心用户
122462305,1,100,4420.99,1806,5,一般用户
115403230,2,0,0.0,145,2,一般用户
117961527,9,5,447.11,27,3,一般用户
56096607,1,8,906.24,214,1,高价值核心用户
119773138,1,6,521.8,217,1,高价值核心用户
112128042,1,0,0.0,361,1,高价值核心用户
131344898,1,35,2752.18,1050,5,一般用户
59783248,1,51,2201.87,1129,5,一般用户
9500401,6,6,696.39,1872,3,一般用户
54747189,4,0,0.0,29,3,一般用户
59934685,2,5,609.34,212,2,一般用户
124506934,1,7,562.9,227,1,高价值核心用户
64326708,1,0,0.0,257,1,高价值核心用户
20543670,1,111,6137.21,1309,0,一般用户
129860246,11,14,766.72,107,3,一般用户
